Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page,Upload_date
Top Gucci,221.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6911204172-top-gucci?referrer=catalog,3,6911204172,On Sale,,https://images1.vinted.net/t/04_00cf6_NSSHqwuyPmVBnQa1BtCEizKL/310x430/1755780448.jpeg?s=6d20f805a1cb3ad1f81a93c60bd6721c864b6c0e,1,1,
Gucci à manches longues,192.85,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6910987984-gucci-a-manches-longues?referrer=catalog,1,6910987984,On Sale,,https://images1.vinted.net/t/01_00f80_S9ewZ9HZoMwuF3T4A8WcagZM/310x430/1755778870.jpeg?s=a2322d5f66506263d5271d473b754848d39e34ab,1,1,
T shirt gucci,104.65,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6910524943-t-shirt-gucci?referrer=catalog,0,6910524943,On Sale,,https://images1.vinted.net/t/03_0090c_EudaJ8xx3TLJvY1eKuFHpZzK/310x430/1755775372.jpeg?s=d09e6c82463d696131b60b899a70b7ff8f84dbb3,1,1,
Débardeur MiuMiu Noir S,53.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6910162142-debardeur-miumiu-noir-s?referrer=catalog,80,6910162142,On Sale,,https://images1.vinted.net/t/04_012db_oAJDbi2iCfHrXG4e8QZLsw8K/310x430/1755772493.jpeg?s=3cec450f00eb467bf6c389cdf38dea833aa9ce3e,1,1,
Débardeur MiuMiu S,53.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6910119038-debardeur-miumiu-s?referrer=catalog,28,6910119038,On Sale,,https://images1.vinted.net/t/03_023a3_oMRRYYya2vLQSjrG15KPGGpP/310x430/1755772148.jpeg?s=76771ab5d7af75c8b854f63d443091868e49fbe2,1,1,
T-shirt Gucci Garden,95.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6908785572-t-shirt-gucci-garden?referrer=catalog,2,6908785572,On Sale,,https://images1.vinted.net/t/03_023d2_CDjGqHBQizUfwkK1o9oLwwSs/310x430/1755758111.jpeg?s=2701022d5ab0f5be54424125a9a16840c988553f,1,1,
Maglietta Gucci,95.2,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6908328863-maglietta-gucci?referrer=catalog,2,6908328863,On Sale,,https://images1.vinted.net/t/01_00270_PHn8qRWDbw5KN4cEUcRTeFTX/310x430/1755725480.jpeg?s=a6d08e067d23c49d7b7d8f5fc59d2f0a05fccaf7,1,1,
Miu Miu archival yellow sleeveless shirt 💛,68.95,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6895026060-miu-miu-archival-yellow-sleeveless-shirt?referrer=catalog,8,6895026060,On Sale,,https://images1.vinted.net/t/02_00aef_oRviAo1UVxGNCrADTKopUB1P/310x430/1755552373.jpeg?s=fedccba03d2a89d1d3d991c35cb4fa08cbb7e368,1,1,
Vintage Miu Miu Bluse besonderer Kragen weiß,76.3,Miu Miu,XS / IT 38 / EU 34,https://www.vinted.it/items/6905864005-vintage-miu-miu-bluse-besonderer-kragen-weiss?referrer=catalog,44,6905864005,On Sale,,https://images1.vinted.net/t/01_00489_M9caWzHXfHL6qXfNumu1v2h9/310x430/1755703476.jpeg?s=0e428fa7192e7d3806994a75add0ead7a75053fa,1,1,
Fendi t-shirt,47.95,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6907522487-fendi-t-shirt?referrer=catalog,2,6907522487,On Sale,,https://images1.vinted.net/t/01_01a45_BCsr5BgFd3WsJ4EWccdzaVev/310x430/1755715901.jpeg?s=3cec4d6dcd98f148d826d0f784f0de13bd6948f3,1,1,
Gucci t-shirt maglia donna bianca con strass y2k,53.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6905709455-gucci-t-shirt-maglia-donna-bianca-con-strass-y2k?referrer=catalog,5,6905709455,On Sale,,https://images1.vinted.net/t/01_01061_tfcXkkcKVKUkGYZDRXHi3xgA/310x430/1755714206.jpeg?s=91b57d932e26dd3625aaae0012d00707d5e14187,1,1,
Tee Shirt GUCCi,21.7,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6907161850-tee-shirt-gucci?referrer=catalog,1,6907161850,On Sale,,https://images1.vinted.net/t/02_00e28_9y8PayQsRFKdxbXkYfrAJh7x/310x430/1755783800.jpeg?s=9c9d240947813d7e559c89c2db542b89bd3916a6,1,1,
Top miumiu à noeuds épaules noir logo pailleté,53.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6893440299-top-miumiu-a-noeuds-epaules-noir-logo-paillete?referrer=catalog,32,6893440299,On Sale,,https://images1.vinted.net/t/02_0265e_2rVsp81ymnh3fAxncjkQ3SBC/310x430/1755536667.jpeg?s=4c8d08b8e494a417f14875a4acfaae865a901ea4,1,1,
Beige Rose Gucci Top,378.7,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6906771722-beige-rose-gucci-top?referrer=catalog,4,6906771722,On Sale,,https://images1.vinted.net/t/01_00c23_bDnV5fX9YxZoiP7VvM9pmUVi/310x430/1755709787.jpeg?s=a9f9946c58dd1cf132fa69ee418572c2513121c4,1,1,
Élégant polo Miu Miu bleu marine,137.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6906514111-elegant-polo-miu-miu-bleu-marine-revisite-avec-un-col-a-carreaux-bleu-et-blanc?referrer=catalog,24,6906514111,On Sale,,https://images1.vinted.net/t/04_0239b_23Ucx8iCHHeTEp3QgszWsskd/310x430/1755707923.jpeg?s=e6c433301b9775a7d3f649858f540fe9f5b07a74,1,1,
Gucci T-Shirt mit Brosche Damen Größe XL schwarz,189.7,Gucci,XL / IT 46 / EU 42,https://www.vinted.it/items/6906285693-gucci-t-shirt-mit-brosche-damen-grosse-xl-schwarz?referrer=catalog,0,6906285693,On Sale,,https://images1.vinted.net/t/04_003a4_sqMmc1wAyJVdSFaTFCLJvStN/310x430/1755706326.jpeg?s=027ced00dfb6228226509eb23d39886d374c1c1e,1,1,
Haut en maille,40.6,Fendi,XS / IT 38 / EU 34,https://www.vinted.it/items/6904867282-haut-en-maille?referrer=catalog,5,6904867282,On Sale,,https://images1.vinted.net/t/03_006ca_n6scqf566wCU7ThV3PBTDS3r/310x430/1755702647.jpeg?s=7c555fd4549ee0cec84d6f27bb0a0ff8b5a3bb8f,1,1,
Camiseta GUCCI,24.85,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6905614844-camiseta-gucci?referrer=catalog,1,6905614844,On Sale,,https://images1.vinted.net/t/04_02664_oq4rGCZye2EXDHm4gzUYfrZi/310x430/1755701819.jpeg?s=666205f24a8a1141c27bd48c63eae0461c6919d1,1,1,
Volledig ongebruikt.,37.45,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6905569771-volledig-ongebruikt?referrer=catalog,8,6905569771,On Sale,,https://images1.vinted.net/t/03_0237d_DSCgmTRpZPpsdZp8J8Cuxark/310x430/1755701524.jpeg?s=620dd3c9bbf2e73f0eadbc99d8c383595625225e,1,1,
T shirt Fendi gialla taglia S con stampa,40.6,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6905085634-t-shirt-fendi-gialla-taglia-s-con-stampa?referrer=catalog,2,6905085634,On Sale,,https://images1.vinted.net/t/03_02224_DTuMSmK8FCQcXSwJp2aZ4Jdr/310x430/1755698315.jpeg?s=3569dac109fc55783786a93aac59b6100d67b38a,1,1,
Saint Laurent Rive Gauche blouse,79.45,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6949800863-saint-laurent-rive-gauche-blouse?referrer=catalog,0,6949800863,On Sale,,https://images1.vinted.net/t/03_01dfb_ZW3Qe2bbsiPZqWYt3pbo3k8h/310x430/1756239620.jpeg?s=062ba722d7a6411bdd3a4a20f14094ff1273a3e9,1,1,
t-shirt,42.7,Fendi,M / IT 42 / EU 38,https://www.vinted.it/items/6949584650-t-shirt?referrer=catalog,2,6949584650,On Sale,,https://images1.vinted.net/t/03_02499_NvajsHmYdW6mTv3oVQmJRY8f/310x430/1756237421.jpeg?s=0858c8cbcd09e679152ad653f603372bcff55480,1,1,
Top corto,32.2,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6949455822-top-corto?referrer=catalog,3,6949455822,On Sale,,https://images1.vinted.net/t/02_0038f_sEv3vNjg1Z48hM2hv7YtAbqR/310x430/1756236246.jpeg?s=1c8430ac5e4780802fef151d948218fa58cd7f54,1,1,
Haut Miu Miu,53.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6948944125-haut-miu-miu?referrer=catalog,4,6948944125,On Sale,,https://images1.vinted.net/t/02_0242e_9W7FZ1oq9Rnorrquz3fGeCwx/310x430/1756231961.jpeg?s=dcb49bfb41948af1d82f512b38a3dd461a0d35b1,1,1,
Blusa di Yves Saint Laurent Rive Gauche,189.7,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6949317622-blusa-di-yves-saint-laurent-rive-gauche?referrer=catalog,0,6949317622,On Sale,,https://images1.vinted.net/t/02_00661_ESYoY9CQGH3hmFEg36coUFdb/310x430/1756235039.jpeg?s=d1f4108bcf397ed43628bb255f0f26ca937e5a70,1,1,
Shirt Miu Miu,126.7,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6949286090-shirt-miu-miu?referrer=catalog,2,6949286090,On Sale,,https://images1.vinted.net/t/02_00a54_eEtBPWUqixtboUK2EL7tCz3V/310x430/1756234767.jpeg?s=bb6c47cf4715b9fc8c061e1f48ed23a38762caf7,1,1,
Tee-shirts,2.28,Fendi,L / IT 44 / EU 40,https://www.vinted.it/items/6949166023-tee-shirts?referrer=catalog,2,6949166023,On Sale,,https://images1.vinted.net/t/03_00142_XcGPKiN4LP6ESbji7mv2fsEY/310x430/1756233767.jpeg?s=cd9521e047a184ec5d3ed9ebe40e0cb859bc7d63,1,1,
Shirt Gucci,104.65,Gucci,XL / IT 46 / EU 42,https://www.vinted.it/items/6948879815-shirt-gucci?referrer=catalog,0,6948879815,On Sale,,https://images1.vinted.net/t/03_01be6_agiLjkTXrG5RPjqFUvZzterX/310x430/1756231449.jpeg?s=3b9f241aecd8f43b4d80a9eb1d51c2e32a5f1ac0,1,1,
Maglieria Donna Miu Miu S,74.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6947336274-maglieria-donna-miu-miu-s?referrer=catalog,24,6947336274,On Sale,,https://images1.vinted.net/t/04_01fbb_TPgSWzWYPKbYKk3gn7ewpmTv/310x430/1756220788.jpeg?s=04fd569cd1c83ba265819445d16ea42ffdefcb3f,1,1,
Miu Miu t shirt,121.45,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6948777411-miu-miu-t-shirt?referrer=catalog,5,6948777411,On Sale,,https://images1.vinted.net/t/04_00431_WCD7C64UWhB67CRKSiMbMhTM/310x430/1756230656.jpeg?s=fcebf0fce91fd7ee2505b9adc61c219ae5a5079c,1,1,
Gucci - t-shirt,389.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6948771745-gucci-t-shirt?referrer=catalog,0,6948771745,On Sale,,https://images1.vinted.net/t/04_016c2_Bdamc7iHzvBjRdebpJJJQspU/310x430/1756230613.jpeg?s=7269281a72bbeaff0090ee0066157ce3800527f4,1,1,
Miu Miu white shirt,110.95,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6948697650-miu-miu-white-shirt?referrer=catalog,14,6948697650,On Sale,,https://images1.vinted.net/t/01_022f0_kFnUYbVw6yFch8SjQ68XA3bF/310x430/1756230052.jpeg?s=88a8dd40ce71d7a8cf22f62d3c0e50658744bd34,1,1,
Stylisches Gucci T-Shirt GG,100.45,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6948652059-stylisches-gucci-t-shirt-gg?referrer=catalog,0,6948652059,On Sale,,https://images1.vinted.net/t/04_00431_Y2YQDokSN9uhBUmjybp7UaKR/310x430/1756229712.jpeg?s=d13a915b65c5a4fcc94ca14271c9a9904de0edcc,1,1,
T-shirt Gucci,13.29,Gucci,XXL / IT 48 / EU 44,https://www.vinted.it/items/6943201682-t-shirt-gucci?referrer=catalog,1,6943201682,On Sale,,https://images1.vinted.net/t/02_00ed9_8b3hysJzfDrCnWFfSNnxpZ7w/310x430/1756158277.jpeg?s=c3367b9bc6b500a7a5fe401140d6e0da8a49b069,1,1,
T shirt gucci,3.85,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6948507229-t-shirt-gucci?referrer=catalog,0,6948507229,On Sale,,https://images1.vinted.net/t/04_0078c_6uCj72Y658rQKcijxyfWfwag/310x430/1756228650.jpeg?s=6d7e09a7f308f0550fcf37c1e786a123a4a295bf,1,1,
Fendi t-shirt in black S/M baguette bag design,116.2,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6948417383-fendi-t-shirt-in-black-sm-baguette-bag-design?referrer=catalog,0,6948417383,On Sale,,https://images1.vinted.net/t/03_01c4d_HBUuRzaRqHzvHzAr9yF3e1bx/310x430/1756228015.jpeg?s=ca815493c976142f7dccdfa507067b88e2cd3008,1,1,
Haut d été,105.7,Yves Saint Laurent,L / IT 44 / EU 40,https://www.vinted.it/items/6948394144-haut-d-ete?referrer=catalog,1,6948394144,On Sale,,https://images1.vinted.net/t/04_00a04_HjLKjqkHp6ZiVNMixjKVpoVP/310x430/1756227854.jpeg?s=d87bf392f6fd988fff31d9a6c7cf65fef29f5f30,1,1,
T shirt pesci,158.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6948300662-t-shirt-pesci?referrer=catalog,2,6948300662,On Sale,,https://images1.vinted.net/t/04_001b5_xAqrtSk9Pnzk9jt8RtT5UPQv/310x430/1756227208.jpeg?s=987a90c529bd4c6ad8035326c0ceb5811b60d80f,1,1,
Miu Miu Vintage Silk Blouse,189.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6948071249-miu-miu-vintage-silk-blouse?referrer=catalog,1,6948071249,On Sale,,https://images1.vinted.net/t/02_00638_BaBVkgw8Urf7YewNR93TzXNR/310x430/1756225648.jpeg?s=1068287534c28bf62068f0549081900244fec56f,1,1,
Gucci setta,263.2,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6947423739-gucci-setta?referrer=catalog,0,6947423739,On Sale,,https://images1.vinted.net/t/04_01e5b_7Uvq342ExkP434PoFGebPKY7/310x430/1756221363.jpeg?s=7a0e5497ee8e248741e779bacad655b888ce91b0,1,1,
C58 t-shirt noir Gucci S,26.95,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6947398420-c58-t-shirt-noir-gucci-s?referrer=catalog,0,6947398420,On Sale,,https://images1.vinted.net/t/04_0252d_xY7p8pRAkzXB2d84ssxBbr2x/310x430/1756221198.jpeg?s=93a3e5d627b8413ebdd005ea354ee27e8a20e716,1,1,
Shirt von Gucci in Beige Gr. M V3-Z72867,154.41,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6947302090-shirt-von-gucci-in-beige-gr-m-v3-z72867?referrer=catalog,0,6947302090,On Sale,,https://images1.vinted.net/t/04_01136_u9Bz2h1uUkxNTv6TXyLTNCL7/310x430/1756220562.jpeg?s=a9a1c52fc42ef104d8d6f442ed24a2bcc429335c,1,1,
T-shirt women’s M,94.15,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6946360048-t-shirt-womens-m?referrer=catalog,0,6946360048,On Sale,,https://images1.vinted.net/t/02_00a20_W9popzhXceUKhPRbP1J6wgXC/310x430/1756214259.jpeg?s=9803f875c23810b112dc5e74ea1a28a286696b9b,1,1,
Fendi top small,32.2,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6947239145-fendi-top-small?referrer=catalog,8,6947239145,On Sale,,https://images1.vinted.net/t/01_01e94_wMEvxgjjxA2XTraLxngW4iWW/310x430/1756220146.jpeg?s=b85c2fd47d736f690bd43326b6008a87f5d9ea69,1,1,
Cashmere and silk polo shirt-style sweater,95.2,Miu Miu,XS / IT 38 / EU 34,https://www.vinted.it/items/6932552507-cashmere-and-silk-polo-shirt-style-sweater?referrer=catalog,36,6932552507,On Sale,,https://images1.vinted.net/t/03_02030_pNsktfn9HNy5TtMdssxN2cRA/310x430/1756046466.jpeg?s=25d4c901027599a72ff6ee9042f64daab73c5736,1,1,
Vintage silk shirt by Yves Saint Laurent rive gauche,84.7,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6947181586-vintage-silk-shirt-by-yves-saint-laurent-rive-gauche?referrer=catalog,9,6947181586,On Sale,,https://images1.vinted.net/t/02_00ddb_UqhYpqrbXXjYo25QurU4zgup/310x430/1756219768.jpeg?s=0e10e6e22885a78b59af13153dc2b42b620f60d8,1,1,
Maglietta lilla,11.2,Yves Saint Laurent,XS / IT 38 / EU 34,https://www.vinted.it/items/6947128148-maglietta-lilla?referrer=catalog,1,6947128148,On Sale,,https://images1.vinted.net/t/03_007be_QN11jteToXy1L8hDtR9ZmccN/310x430/1756219413.jpeg?s=c613e1ee2570aee983770a221bea30931b6cf2b1,1,1,
t-shirt gucci,7.0,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6947122278-t-shirt-gucci?referrer=catalog,20,6947122278,On Sale,,https://images1.vinted.net/t/01_0252e_o6GeJmv1ZjEBmfYkfQiRL7KL/310x430/1756219374.jpeg?s=fb3b2848bd638f2f04047e0f1cfde2713316e429,1,1,
Gucci top,68.95,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6946942372-gucci-top?referrer=catalog,16,6946942372,On Sale,,https://images1.vinted.net/t/02_0240f_57wxuFbJZ8AaxaJE8fe9z8Jv/310x430/1756218179.jpeg?s=6cea0bde8d898459d5edac8238477da6a409f742,1,1,
Débardeur MiuMiu Noir S,47.95,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6931885921-debardeur-miumiu-noir-s?referrer=catalog,10,6931885921,On Sale,,https://images1.vinted.net/t/01_017b7_qeK6k2XHvgPpb3mcs2LzWZEL/310x430/1756042908.jpeg?s=f815a71d3364de4e4af1a823628dcfd443add051,1,1,
Maglia basic,42.7,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6931826413-maglia-basic?referrer=catalog,4,6931826413,On Sale,,https://images1.vinted.net/t/03_00a7f_oijUgSD72SPW2xYrE2k3d933/310x430/1756042588.jpeg?s=2fc08700aeb34f3e69dae8deb79e79d061a1d52a,1,1,
Gucci camicia seta tg 44,105.7,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6946457474-gucci-camicia-seta-tg-44?referrer=catalog,4,6946457474,On Sale,,https://images1.vinted.net/t/04_01540_yGt69ywt77H1fEt29DaBiXoM/310x430/1756214923.jpeg?s=b724204cb839536f7a1ee9beeb16e6b993858630,1,1,
Miu miu mohair top,116.2,Miu Miu,L / IT 44 / EU 40,https://www.vinted.it/items/6946277320-miu-miu-mohair-top?referrer=catalog,11,6946277320,On Sale,,https://images1.vinted.net/t/04_00390_Qs5un5hePaSRG1XQvB3CvGjd/310x430/1756213692.jpeg?s=6466adc5619b98d9b2fdbf0522acfe6a7b18ac2e,1,1,
Top Miu Miu,26.95,Miu Miu,L / IT 44 / EU 40,https://www.vinted.it/items/6946187815-top-miu-miu?referrer=catalog,16,6946187815,On Sale,,https://images1.vinted.net/t/01_01a2e_4FyugTHMoJi35wnUZGvgxgFT/310x430/1756213084.jpeg?s=48bfe0b46303a9df82bea0e7a14b140fcee29c7b,1,1,
Chemise Gucci blanche – col tailleur & boutons siglés,53.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6946168437-chemise-gucci-blanche-col-tailleur-boutons-sigles?referrer=catalog,14,6946168437,On Sale,,https://images1.vinted.net/t/03_01e07_gYXdcMPkfJmz6g2PSAMtp1cd/310x430/1756212953.jpeg?s=1ca352a722333a30199d5d211af0f57417a30303,1,1,
Chemise Gucci femme S 100% coton vintage,32.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6946108367-chemise-gucci-femme-s-100-coton-vintage?referrer=catalog,4,6946108367,On Sale,,https://images1.vinted.net/t/04_008d5_BPt4WDWjDh4K8Uat73zi4DP5/310x430/1756212538.jpeg?s=e3e31d53ecf49fda450ea08c92b7e1d5bc4a5bbe,1,1,
Top Sin mangas Miu Miu,26.95,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6946098364-top-sin-mangas-miu-miu?referrer=catalog,102,6946098364,On Sale,,https://images1.vinted.net/t/03_021fc_2zRA4VztkdGLX8TXM9x3XgJm/310x430/1756212467.jpeg?s=6470809af31026c58a91aa7eb8c011d2b923a29d,1,1,
Miu Miu Bluse It 42,368.2,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6946017156-miu-miu-bluse-it-42?referrer=catalog,5,6946017156,On Sale,,https://images1.vinted.net/t/03_00589_kNDUtfhJ2fFsdoYqugB6S8G8/310x430/1756211900.jpeg?s=bf295597908324f880c9351775b494fcf5ae4f0e,1,1,
T-shirt Gucci,53.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6945722350-t-shirt-gucci?referrer=catalog,0,6945722350,On Sale,,https://images1.vinted.net/t/03_02622_UuwncFvsaxHsArR2LRyeXS5v/310x430/1756209810.jpeg?s=91e3522213bcccc7e11564dc44dcffc6e9504c48,1,1,
Golden Yves Saint Laurent silk top,80.5,Yves Saint Laurent,L / IT 44 / EU 40,https://www.vinted.it/items/6945187223-golden-yves-saint-laurent-silk-top?referrer=catalog,10,6945187223,On Sale,,https://images1.vinted.net/t/04_00f0f_CzTKRw3p5t9jWVnyt5FtCMZh/310x430/1756205852.jpeg?s=a20118a4362d0dcfb18608fc21de258777e77e79,1,1,
Blouse en soie Gucci.,116.2,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6945152760-blouse-en-soie-gucci?referrer=catalog,8,6945152760,On Sale,,https://images1.vinted.net/t/03_00685_24pk8GEGgVDEUoUnjCF2CQRJ/310x430/1756205592.jpeg?s=f31a69bab4ab68f7ffac580f96825ff448725339,1,1,
Camicia Gucci,310.45,Gucci,Altro,https://www.vinted.it/items/6945000621-camicia-gucci?referrer=catalog,0,6945000621,On Sale,,https://images1.vinted.net/t/04_01caf_HJRGz2LdYUAWXj5yq2USeNkm/310x430/1756204436.jpeg?s=d17a16e829110a8abfa8ba98143281d04da1a801,1,1,
Maglia Dolcevita Fendi,89.95,Fendi,L / IT 44 / EU 40,https://www.vinted.it/items/6944978093-maglia-dolcevita-fendi?referrer=catalog,1,6944978093,On Sale,,https://images1.vinted.net/t/03_01839_1dRjVSZSD8ZzHMuWmfZyzSNS/310x430/1756204264.jpeg?s=b41ca7d11853ed39b396d2f297fcd7f15b421147,1,1,
Top Gucci tamanho XS,26.95,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6944934138-top-gucci-tamanho-xs?referrer=catalog,5,6944934138,On Sale,,https://images1.vinted.net/t/03_013ef_ppTY3oMFkNfkq9X59vWSmUsY/310x430/1756203924.jpeg?s=fd9616b211c78ee81f6f251633e793a2dcc8c561,1,1,
Maglietta gucci bianca,42.7,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6944846466-maglietta-gucci-bianca?referrer=catalog,2,6944846466,On Sale,,https://images1.vinted.net/t/01_0187d_fqvKmuq29wnMfyNxkXckaK1Z/310x430/1756203257.jpeg?s=bde5b78c2546e0a057bbca2bd56e3bdd456f6d1a,1,1,
T shirt Gucci,105.7,Gucci,XL / IT 46 / EU 42,https://www.vinted.it/items/6944809688-t-shirt-gucci?referrer=catalog,0,6944809688,On Sale,,https://images1.vinted.net/t/02_00a6b_T8DWTK4iwRr2mRKYRj9Qoyc4/310x430/1756202974.jpeg?s=1e5e69f112059c5bb761a1984ed3635ea37ba412,1,1,
T-shirt croc top débardeur top femme rouge,68.95,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6944586028-t-shirt-croc-top-debardeur-top-femme-rouge?referrer=catalog,14,6944586028,On Sale,,https://images1.vinted.net/t/02_01ede_L4uRBNXNhFi9Z1Wry84gqx8h/310x430/1756201261.jpeg?s=46da255b489fc4488079c95721cc4ba4544d581f,1,1,
Dames T-shirt met Gucci print maat M halve borstomtrek 51 cm,47.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6944416552-dames-t-shirt-met-gucci-print-maat-m-halve-borstomtrek-51-cm-100-katoen?referrer=catalog,8,6944416552,On Sale,,https://images1.vinted.net/t/04_01198_dDVtmE31ZjzjnjVekQ1rRSUg/310x430/1756199910.jpeg?s=bab8a546f57d5f638f96f634896127e1a189f73c,1,1,
Camicia Fendi fucsia tg 42,105.7,Fendi,M / IT 42 / EU 38,https://www.vinted.it/items/6944085846-camicia-fendi-fucsia-tg-42?referrer=catalog,0,6944085846,On Sale,,https://images1.vinted.net/t/04_023e2_YkqqLYNB7cyvpRbwbe3qzptq/310x430/1756196943.jpeg?s=a69981e35a2f498d2b1eafa74e3b289b6366f207,1,1,
Gucci Chateau Marmont T-Shirt,263.2,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6944003123-gucci-chateau-marmont-t-shirt?referrer=catalog,2,6944003123,On Sale,,https://images1.vinted.net/t/03_01222_FyK3Bfm6GptvKerriMhttnDd/310x430/1756196091.jpeg?s=41ae7c1e8f31cb8408db30f7c426652a3b44a46d,1,1,
Bluse von Saint Laurent in Mehrfarbig Gr. S U3-Z37116,168.69,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6943942142-bluse-von-saint-laurent-in-mehrfarbig-gr-s-u3-z37116?referrer=catalog,3,6943942142,On Sale,,https://images1.vinted.net/t/03_0080d_uZAMZWiGGXXme8WR4MYiEsPR/310x430/1756195402.jpeg?s=52017b1848a1b9b7576605a7be3420c846241c50,1,1,
Blouse Miu Miu,26.95,Miu Miu,XS / IT 38 / EU 34,https://www.vinted.it/items/6928481492-blouse-miu-miu?referrer=catalog,1,6928481492,On Sale,,https://images1.vinted.net/t/03_0262e_pcoUGY7De4pAf2CHK323Wqwn/310x430/1756021545.jpeg?s=264ef9d3d1b554bdbadebf97013eb2fd4ebc5b31,1,1,
Maglietta nera donna Gucci,10.15,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6943715708-maglietta-nera-donna-gucci?referrer=catalog,6,6943715708,On Sale,,https://images1.vinted.net/t/01_026f6_wAXc1tmoPzNhGpK46peVUXu7/310x430/1756192301.jpeg?s=46eb0097235dec690c130cfd3a54bcf1dca17ac7,1,1,
Top blusa,42.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6942136376-top-blusa?referrer=catalog,1,6942136376,On Sale,,https://images1.vinted.net/t/02_02132_WnkQm4aHV5SqQQEMPXFKwp9H/310x430/1756146708.jpeg?s=1cf7ea68e3d05e2ba1510e3b8f1e83fcd6f76594,1,1,
Fendi T-Shirt,21.7,Fendi,M / IT 42 / EU 38,https://www.vinted.it/items/6943246948-fendi-t-shirt?referrer=catalog,20,6943246948,On Sale,,https://images1.vinted.net/t/02_01897_7iHhGf8Mgfwd64hWjagbF5gZ/310x430/1756159430.jpeg?s=90d260060db3ab71f1406c030b3bbacf406c9774,1,1,
Chemise homme Gucci 41 ''C2'',60.55,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6942079477-chemise-homme-gucci-41-c2?referrer=catalog,8,6942079477,On Sale,,https://images1.vinted.net/t/02_0221f_tDyHk4PreRYfkMpgdepDqjkG/310x430/1756146269.jpeg?s=2b3d11f7e66818ce69d8f0527ba28911fd7ff28f,1,1,
