Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page
Enceinte portable JBL charge5 boîte scellée,131.95,JBL,0.0,https://www.vinted.it/items/6800190751-enceinte-portable-jbl-charge5-boite-scellee?referrer=catalog,5.0,6800190751.0,On Sale,,,https://images1.vinted.net/t/03_00aca_r2Ru34XPFMvDxnZUZwiNkv16/310x430/1754207110.jpeg?s=505da18020345e774c15d23358fcb9a5672cde7a,1.0,1.0
JBL Charge 5,116.2,JBL,0.0,https://www.vinted.it/items/6796415889-jbl-charge-5?referrer=catalog,14.0,6796415889.0,On Sale,,,https://images1.vinted.net/t/04_010f0_gikyT9FfQvwUwgwbXDATe7ci/310x430/1754139514.jpeg?s=acdce7bbde5c6ef409bc9144d2a04b2632778721,1.0,1.0
JBL Charge 5,131.95,JBL,0.0,https://www.vinted.it/items/6789738762-jbl-charge-5?referrer=catalog,6.0,6789738762.0,On Sale,,,https://images1.vinted.net/t/02_01616_EPCTWcA6DwRd11YcuTNupD4G/310x430/1754045485.jpeg?s=1b3f79ec1b3f77ca40dd34e813970bfe89d1ff02,1.0,1.0
Jbl neuve,305.2,JBL,0.0,https://www.vinted.it/items/6789679379-jbl-neuve?referrer=catalog,3.0,6789679379.0,On Sale,,,https://images1.vinted.net/t/01_01e12_Bhv5YuooeztvUMq7bCoYQL51/310x430/1754044938.jpeg?s=749a64adcd00100b28e934944ce2b5be7cc6ebaf,1.0,1.0
JBL Charge 5 - Altavoz Portátil,137.2,JBL,0.0,https://www.vinted.it/items/6784587947-jbl-charge-5-altavoz-portatil?referrer=catalog,5.0,6784587947.0,On Sale,,,https://images1.vinted.net/t/01_003d2_WxUt9SbQbK6frQhXUbnnyUb9/310x430/1753965504.jpeg?s=bb6975ca071e30d2ef477f93d284834f7662387e,1.0,1.0
JBL Horizon coppia Radiosveglia Bluetooth wireless,126.7,JBL,0.0,https://www.vinted.it/items/6783345320-jbl-horizon-coppia-radiosveglia-bluetooth-wireless?referrer=catalog,1.0,6783345320.0,On Sale,,,https://images1.vinted.net/t/02_024da_FoZXSaVmd39Zh7QVMBNv55SG/310x430/1753954583.jpeg?s=99e354e67ce152e1c69bc5d0e3af8ae78239aea8,1.0,1.0
Coluna Bluetooth JBL Charge 5,173.95,JBL,0.0,https://www.vinted.it/items/6756302111-coluna-bluetooth-jbl-charge-5?referrer=catalog,13.0,6756302111.0,On Sale,,,https://images1.vinted.net/t/03_00d0f_mKf9sAZ3KLpuns2EXe7FPNKZ/310x430/1753564098.jpeg?s=969453a5d45eec04fd2236743806c2d7034d209e,1.0,1.0
JBL Charge 5 Nuevo,137.2,JBL,0.0,https://www.vinted.it/items/6753173344-jbl-charge-5-nuevo?referrer=catalog,10.0,6753173344.0,On Sale,,,https://images1.vinted.net/t/03_01a9b_TwCkhFZHj6sPPTt4z6siLDeT/310x430/1753532992.jpeg?s=7c097467c799396838c22d28e9135d99b27ea48f,1.0,1.0
JBL charge 5 édition Tomorrowland,105.7,JBL,0.0,https://www.vinted.it/items/6750924800-jbl-charge-5-edition-tomorrowland?referrer=catalog,11.0,6750924800.0,On Sale,,,https://images1.vinted.net/t/01_00dcc_WCipQihJxmkw1GpMVwPYWMVV/310x430/1753484168.jpeg?s=30e516805f6943dcaabea3f12eb009759e4be392,1.0,1.0
Jbl 770 NC Auriculares,84.7,JBL,0.0,https://www.vinted.it/items/6748895460-jbl-770-nc-auriculares?referrer=catalog,6.0,6748895460.0,On Sale,,,https://images1.vinted.net/t/03_0227b_Dzj4bvkjmuViaiQFCBk84GeN/310x430/1753456744.jpeg?s=8b081e0476151a8d7d9abece0739fb1149468b93,1.0,1.0
Enceinte JBL pour voiture jamais servi en très très bon état,73.15,JBL,0.0,https://www.vinted.it/items/6747668598-enceinte-jbl-pour-voiture-jamais-servi-en-tres-tres-bon-etat?referrer=catalog,4.0,6747668598.0,On Sale,,,https://images1.vinted.net/t/03_01eeb_Zgesgu17w7Mt3WRfrKR99ZnN/310x430/1753445815.jpeg?s=c1afdcb89cf8cf5fa0ab9bbc7cd3caad00cc99cb,1.0,1.0
Casque JBL Neuf Tune sous emballage scellé,42.7,JBL,0.0,https://www.vinted.it/items/6746559944-casque-jbl-neuf-tune-sous-emballage-scelle?referrer=catalog,10.0,6746559944.0,On Sale,,,https://images1.vinted.net/t/03_0097d_4CE4EfHXwqkwwjxqWvSJwoFT/310x430/1753434926.jpeg?s=940574ada50160c5f9bf64cc67a126beaa5a997a,1.0,1.0
Altavoz JBL portátil inalámbrico estéreo negro grande + caja + cargador,53.2,JBL,0.0,https://www.vinted.it/items/6745308138-altavoz-jbl-portatil-inalambrico-estereo-negro-grande-caja-cargador?referrer=catalog,2.0,6745308138.0,On Sale,,,https://images1.vinted.net/t/02_000f0_1QmVC9kkoFRKko4dtvF512CY/310x430/1753389478.jpeg?s=362e1623706c897a67ff6327fa7878bb70fb78ef,1.0,1.0
Enceinte JBL ( radio,105.7,JBL,0.0,https://www.vinted.it/items/6732815018-enceinte-jbl-radio-bluetooth?referrer=catalog,6.0,6732815018.0,On Sale,,,https://images1.vinted.net/t/04_025b9_FpruveaStryjhxD7VQVXdExu/310x430/1753211327.jpeg?s=ee5e716bf5c9a64d07ad4789938443b1783044c6,1.0,1.0
JBL charge 5,105.7,JBL,0.0,https://www.vinted.it/items/6731944656-jbl-charge-5?referrer=catalog,9.0,6731944656.0,On Sale,,,https://images1.vinted.net/t/03_00c3f_sACQvM7rxavBrJgCHvL6RDRA/310x430/1753203856.jpeg?s=eeb266fd2ac4b9765cf2016760d52efb6f256458,1.0,1.0
Jbl Charge 5 - cassa Bluetooth nuova sigillata,116.2,JBL,0.0,https://www.vinted.it/items/6729396875-jbl-charge-5-cassa-bluetooth-nuova-sigillata?referrer=catalog,31.0,6729396875.0,On Sale,,,https://images1.vinted.net/t/01_00d2b_TTbK8DqNeBQT4hAv5T2sFbjK/310x430/1753183846.jpeg?s=62707055bdbe5ba2a24ea4407e2fab530acde82f,1.0,1.0
Jbl charge 5 wifi,163.44,JBL,0.0,https://www.vinted.it/items/6719274748-jbl-charge-5-wifi?referrer=catalog,3.0,6719274748.0,On Sale,,,https://images1.vinted.net/t/02_01fc2_95drbtz9Rz7gZZdgSrMDv2Bg/310x430/1753031240.jpeg?s=fee98e7a27fd8d1f953a4edf2e8b7a34ddccde6f,1.0,1.0
Casque 570BT,52.15,JBL,0.0,https://www.vinted.it/items/8067229866-casque-570bt?referrer=catalog,0.0,8067229866.0,On Sale,,,https://images1.vinted.net/t/06_023f0_4ocXGYmDDX3K2M74bojCPRav/310x430/1769868755.webp?s=081204daf4c5cc979be1de2ab201065d1e0e6b63,1.0,1.0
JBL Charge 5,94.15,JBL,0.0,https://www.vinted.it/items/8063584537-jbl-charge-5?referrer=catalog,4.0,8063584537.0,On Sale,,,https://images1.vinted.net/t/05_02577_yFtJtxGmqQFjzaGjHj8hgQy6/310x430/1769821742.webp?s=c13382da7038dab55fd62c292322c383b84988e1,1.0,1.0
Jbl charge 5 Altavoz,200.2,JBL,0.0,https://www.vinted.it/items/8063565851-jbl-charge-5-altavoz?referrer=catalog,0.0,8063565851.0,On Sale,,,https://images1.vinted.net/t/06_01c80_FbiaiDx4AggPz1iZQfWxuAi8/310x430/1769820048.webp?s=10e537beb79b3984e93c6d551bda36c4ca9db7c7,1.0,1.0
JBL Charge 5,126.7,JBL,0.0,https://www.vinted.it/items/8060642807-jbl-charge-5?referrer=catalog,1.0,8060642807.0,On Sale,,,https://images1.vinted.net/t/01_00309_ay127VsHYgT2KvjUVUg14nVN/310x430/1769787823.webp?s=99a1212ecbb19afef829f323016c3c8d40afc24b,1.0,1.0
cassa jbl charge 5 quasi inutilizzata,158.2,JBL,0.0,https://www.vinted.it/items/8058642416-cassa-jbl-charge-5-quasi-inutilizzata-come-nuova?referrer=catalog,0.0,8058642416.0,On Sale,,,https://images1.vinted.net/t/05_00a74_eixYLSqWNU99yuVChR93F9xH/310x430/1769772823.webp?s=6c2b2b0ac52c0e7a7d0ae4f266c8b646ee8ee32a,1.0,1.0
JBL Charge 5,84.7,JBL,0.0,https://www.vinted.it/items/8058527597-jbl-charge-5?referrer=catalog,5.0,8058527597.0,On Sale,,,https://images1.vinted.net/t/05_023d2_WuBwJYtCbft8dPEnFoytB7Cz/310x430/1769771881.webp?s=4e6015877d66e8039d4bd911a6ee0eaf5764e058,1.0,1.0
JBL,95.2,JBL,0.0,https://www.vinted.it/items/8057360448-jbl-charge-5-neuve?referrer=catalog,14.0,8057360448.0,On Sale,,,https://images1.vinted.net/t/06_00aa9_Woswwgzdtsuvj6bWraGHvD7T/310x430/1769760085.webp?s=4d7dec4f67593f1aac3e0ab7efd323c0accdfc2f,1.0,1.0
Cassa audio jbl charge 5,147.7,JBL,0.0,https://www.vinted.it/items/8056896806-cassa-audio-jbl-charge-5?referrer=catalog,2.0,8056896806.0,On Sale,,,https://images1.vinted.net/t/06_015d4_QudmG6dxrksJuwV9a6cQq5Ck/310x430/1769728018.webp?s=678747a6403b0cfc51e2fd67c453da7264f77e21,1.0,1.0
Casque JBL,42.7,JBL,0.0,https://www.vinted.it/items/8056139518-casque-jbl?referrer=catalog,3.0,8056139518.0,On Sale,,,https://images1.vinted.net/t/03_01570_8cSBts13vHWFBDM2ULtsYjSY/310x430/1769717952.webp?s=ff347aed8d88fd481f3a42ba440d9c2efa525b2b,1.0,1.0
JBL Charge 5,94.66,JBL,0.0,https://www.vinted.it/items/8047162598-jbl-charge-5?referrer=catalog,16.0,8047162598.0,On Sale,,,https://images1.vinted.net/t/06_0092a_N8oYUrXyK4LwEEWdBpGzjmtr/310x430/1769614109.webp?s=5b4273833de3d7c6ae11aa2d5706033cf698f62a,1.0,1.0
JBL Charge 5 Unverpackt komplett Neu VB!,110.95,JBL,0.0,https://www.vinted.it/items/8045065755-jbl-charge-5-unverpackt-komplett-neu-vb?referrer=catalog,0.0,8045065755.0,On Sale,,,https://images1.vinted.net/t/06_0211a_wEXsZwyMhbf32es9qZhL26x1/310x430/1769599580.webp?s=8577b1f50e7d04ca8fb1d2008541a22461f8734b,1.0,1.0
JBL charge 5,121.45,JBL,0.0,https://www.vinted.it/items/8043527552-jbl-charge-5?referrer=catalog,0.0,8043527552.0,On Sale,,,https://images1.vinted.net/t/06_004dd_qPi9EwFtJFs12FYJpb7JkT7b/310x430/1769578098.webp?s=a071215aa787982fd72fae0bb8f3790fcb158767,1.0,1.0
JBL charge 5,126.7,JBL,0.0,https://www.vinted.it/items/8043159302-jbl-charge-5?referrer=catalog,0.0,8043159302.0,On Sale,,,https://images1.vinted.net/t/05_00b06_igY6ZJPvtgVZsm6wt9khjD5x/310x430/1769552084.webp?s=968b8372d0bb428cb748e5de148c353fc143f4bd,1.0,1.0
JBL charge 5 neuf,126.7,JBL,0.0,https://www.vinted.it/items/8042902183-jbl-charge-5-neuf?referrer=catalog,0.0,8042902183.0,On Sale,,,https://images1.vinted.net/t/06_0131a_SjoWoFULyrsahs7UhQ2bArvo/310x430/1769548744.webp?s=a86563eda64d42c1ca25fa0db442d34d4bf61189,1.0,1.0
Altavoz jbl,89.95,JBL,0.0,https://www.vinted.it/items/8042065521-altavoz-jbl?referrer=catalog,1.0,8042065521.0,On Sale,,,https://images1.vinted.net/t/06_022d5_vgUKfbPFVP5enxERN7vhYYSL/310x430/1769541775.webp?s=388d135591f4720ec4ae8e4b3c0b4408859d2d90,1.0,1.0
JBL Charge 5 – Draadloze Bluetooth Speaker,92.58,JBL,0.0,https://www.vinted.it/items/8039070381-jbl-charge-5-draadloze-bluetooth-speaker?referrer=catalog,10.0,8039070381.0,On Sale,,,https://images1.vinted.net/t/01_00ed1_eBEATDd8hUBqU8giBcHRFVM3/310x430/1769520726.webp?s=be357bc6dfe7cd98b828fc543492c0ce2b364cd3,1.0,1.0
JBL charge 5,121.45,JBL,0.0,https://www.vinted.it/items/8036534556-jbl-charge-5?referrer=catalog,4.0,8036534556.0,On Sale,,,https://images1.vinted.net/t/06_01357_TwF1nVpW9ryqtyiJdxJzfrRj/310x430/1769491728.webp?s=44b28dee2fea8e06e61554377962e3671dda9751,1.0,1.0
JBL charge 5,121.45,JBL,0.0,https://www.vinted.it/items/8036532460-jbl-charge-5?referrer=catalog,2.0,8036532460.0,On Sale,,,https://images1.vinted.net/t/06_000f9_x2o972GfSJLkBh7edVkjgtWA/310x430/1769491503.webp?s=ec1d16e5d668ec886ab17c61ab4b58e50f97fe75,1.0,1.0
Enceinte Jbl charge 5,126.7,JBL,0.0,https://www.vinted.it/items/8026954807-enceinte-jbl-charge-5?referrer=catalog,1.0,8026954807.0,On Sale,,,https://images1.vinted.net/t/01_0023d_KjSX3FZ9yLgBRzgAdPWKcnyV/310x430/1769363990.webp?s=0999544b716f39ce53d0143755b1979cd71f5f3b,1.0,1.0
