Dataid
8200127418
8200093797
8200048646
8200130187
8199945682
8200121269
8200087723
8200062548
8200069458
8200082789
8200074995
8200034168
8200024174
8200017584
8200015777
8200011792
8200004429
8199995129
8168409140
8199991942
8199966197
8199988451
8199723978
8199941501
8199939556
8199932930
8199929914
8199261759
8199915947
8199900500
8096000218
8199895864
8199862741
8199820985
8199810809
8199790666
8199789524
8199772470
8199770923
8199744397
8199742912
8199696497
8199685041
8199682970
8199673817
8199671334
8199661686
8199640284
8199376001
8199638149
8199633909
8199628707
8199620773
8168088198
8199594397
8199562467
8186453565
8199548234
8199564865
8199544058
8199532441
8199527573
8199524720
8199523577
8199514440
8199508352
8199153257
8199493621
8199497109
8199489584
8199462469
8199445155
8199447390
8199156818
8199478458
8199439330
8199412039
8199433924
8199408222
8199403828
8199401456
8168685052
8200302731
8200288447
8200154729
8200233969
8200148825
8200295222
8200157725
8200174150
8200203076
8200200591
8200235434
8200140636
8200003382
8200252014
8200287358
8200298915
8200231501
8200205845
8200229459
8200291477
8200304776
8200225598
8200264614
8200288433
8199347492
8200179765
8200196819
8199247101
8200178590
8200155728
8200203647
8199346029
8199360060
8199333337
8251391015
8168516539
8251459649
8218525082
8218508873
8218456588
8218474487
8218449455
8218442154
8244028551
8251440274
8251371595
8218436494
8218426709
8251396924
8251362577
8251360481
8251266159
8251338741
7285203446
8251209595
8243723000
8251339284
8251327816
8251324960
8251324406
8272177089
8272210861
8272167850
8272187380
8244111433
8272168609
8272159403
8272192694
8272148371
8272137777
8272133348
8272113337
8272130065
8272079951
8272135627
8272108672
8271734539
8272087781
8271987137
8271962427
8271850672
8272097543
8271994715
8272022507
8271948645
8271940565
8272021707
8272010972
8243237927
8271695159
8272004865
8271998146
8271546361
8271943964
8271980290
8271928774
8271940890
8271949802
8271971657
8271866311
8271858317
8271934027
8271831540
8271796145
8271923099
8271786433
8271855448
8271756134
8271867555
8271879590
8271864532
8271861952
8271842196
8271888092
8271888200
8271877845
8271819687
8271848444
8271765064
8271741462
8271796420
8271810559
8271751727
8271419680
8271719798
8271716977
8271639171
8271773777
8271602568
8271665031
8271717524
8271678903
8271631496
8271663246
8271416244
8271300523
8266978184
8267497172
8271654272
8268297214
8266863191
8265553431
8272576925
8272578217
8265554213
8265547222
8272574522
8265488427
8272506641
8272552921
8243765083
8272521462
8272517398
8272506368
8272501560
8272478700
8243774078
8272518739
8272355146
8272454310
8272431107
8272444057
8272408917
8272474680
8243454643
8272447502
8272394152
8272392132
8272342837
8272364222
8272378974
8272342893
8243655176
8272332928
8272320569
8272285378
8272315280
8272287804
8272296782
8272284041
8272309232
8272255301
8272255123
8272219212
8272248447
8272247726
8272233183
8270542927
8270520841
8241466810
8270520516
8270461879
8270382293
8270458937
8270478566
8270463082
8270478143
8242031757
8270436111
8241460004
8270415788
8270414757
8241893442
8270452742
8270373480
8270413648
8241520052
8270325367
8270373331
8270021143
8270360943
8270351937
8270339646
8270310339
8270284773
8270265829
8270284553
8270105842
8270275796
8241278473
8270222010
8270238057
8270068412
8270090686
8270254848
8270219283
8270209577
8270207152
8270194372
8270186286
8270131482
8270143077
8270170054
8270162373
8270183815
8270127980
8270151289
8270118083
8270140278
8270113928
8270146022
8270117482
8270032199
8270107144
8270097012
8268786275
8270071975
8270080821
8270031606
8245627472
8270022601
8269989386
8270021834
8270007562
8270001263
8269986391
8269973648
8269961635
8267349140
8269934284
8269927709
8269906878
8269881765
8269921852
8269353502
8269838493
8269147221
8269837899
8269837631
8269804319
8269802977
8269727864
8268945591
8269803591
8269801258
8268831892
8269801442
8269794675
8269445529
8269613386
8269603718
8269557770
8269577568
8269766286
8269595696
8269608584
8269763205
8269761913
8269762219
8269760234
8269542201
8269755569
8269751069
8269752269
8269740774
8269738885
8267312927
8269735273
8269732549
8269728435
8269730116
8269730821
8269726050
8269728394
8269517083
8269707614
8269704205
8269195480
8268767285
8269669162
8268698640
8268573196
8269640951
8269662187
8269639136
8269617555
8269638106
8269636297
8269620484
8269600382
8269617229
8269628895
8269624838
8269609574
8268176198
8269605480
8269579403
8269586215
8269593709
8269509585
8269498698
8269578072
8269546971
8269530254
8269520979
8269519546
8269511815
8269483037
8269491896
8269492187
8269462826
8269456701
8269463564
8267649605
8269467034
8269441555
8269438576
8269449188
