Dataid
8200011918
8199887096
8200108903
8199927030
8200047747
8199862405
8200132890
8177118734
8199682824
8200132356
8199620527
8199936899
8200117625
8199700003
8200064383
8196161328
8199936476
8168368058
8200034704
8199439189
8199953006
8199449224
8199425489
8200007101
8199580955
8199726111
8199320749
8199840689
8199114655
8199490030
8199688520
8199838967
8199797421
8199640864
8199144080
8199603470
8198429531
8199561173
8199579059
8198819004
8199527363
8199736850
8199237691
8199083788
8199593020
8199542900
8199623861
8194618590
8199650420
8199585899
8199104646
8199062651
8199327553
8199050558
8199301444
8198126022
8193927360
8197982909
8199155596
8199395933
8199238325
8198990031
8198040639
8198788927
8197903752
8199435454
8198947364
8198405402
8199380916
8198857308
8199702385
8199841452
8200036519
8199712021
8199477954
8198375622
8199404577
8199415482
8199328183
8199309791
8198413289
8197393048
8199181648
8198978398
8198389696
8198941889
8198904141
8198906325
8198849021
8198843226
8198809927
8198799499
8198773237
8198753091
8198711636
8198724033
8198710318
8198597160
8198590177
8198590487
8198571411
8198567053
8198555235
8198566789
8198545870
8198518872
8198513462
8198501489
8198468337
8198471895
8198444857
8198455373
8198442846
8198438517
8198426822
8198397185
8198407721
8198400706
8198372328
8198225478
8198317270
8198312043
8198266924
8198198729
8198255106
8198272249
8198157338
8198177958
8198134314
8198137298
8198121223
8198114699
8198106272
8198091780
8198066893
8198066720
8198010291
8198009695
8198005498
8073382885
8198004031
8198002689
8272179941
8272205870
8272165413
8272205776
8272206555
8272196601
8272146724
8272175440
8272144319
8272134483
8272080302
8271607145
8272053218
8272129503
8272051662
8272071552
8271944620
8272004853
8271992512
8271985490
8271939113
8271982232
8271979312
8272019309
8271958810
8271948677
8271812952
8271944949
8271919537
8271937290
8271791140
8271896230
8271909000
8271928617
8271901108
8271718830
8271882117
8271717438
8271719071
8271700038
8271869966
8271754959
8271791818
8271799749
8271858139
8271784676
8271747298
8271762011
8271833400
8271673185
8271734278
8271824820
8271414078
8271724039
8271769849
8271726403
8271748306
8271596890
8271702837
8271712980
8271677725
8271696465
8271630622
8271678750
8266376869
8266376701
8271631490
8266360168
8263690988
8271499821
8272573549
8272571699
8269594789
8272434546
8272530292
8272498844
8272458478
8272483952
8272448751
8272447782
8272407182
8272407522
8272420226
8272396568
8272114047
8272364415
8272360182
8272357272
8272354565
8272344893
8272301786
8272326183
8272334123
8272300072
8272289833
8272289927
8272317723
8272290394
8272280424
8272235377
8272165353
8272266397
8272244841
8272243035
8269063559
8269139294
8269101016
8254226875
8269076003
8269065582
8269123553
8269049826
8269114155
8269037200
8269021303
8269028748
8268995596
8268999262
8268987554
8268988291
8268915397
8268963699
8268918136
8268917957
8268935953
8268894671
8268908704
8268889868
8268879926
8268841187
8268840755
8268835756
8268813969
8268766279
8268780928
8268781365
8268734320
8268718495
8268716994
8268654486
8268654030
8268647041
8268655025
8268645336
8268640400
8268627849
8267725243
8268599981
8268619354
8268596237
8267661204
8268587811
8268579249
8268579307
8268544520
8268554417
8268554580
8268539126
8268521342
8268542478
8268516870
8239379713
8268497521
8268473103
8268486937
8268451946
8268443416
8268451848
8268438440
8268427185
8268425963
8268410661
8268402175
8268400677
8268403977
8268392164
8268367030
8268329300
8268349042
8268294108
8239144566
8268322537
8268192521
8268298127
8268250326
8268207500
8268179196
8268169833
8268161627
8268055045
8268022853
8238748671
8267989115
8267971020
8266874113
8267936317
8267932827
8267930086
8238704959
8267889336
8267832030
8267829817
8267827437
8267818754
8267817891
8267788583
8267796410
8267778044
8267774989
8238407630
8267762022
8267762653
8267716419
8267703296
8267761388
8267684200
8267699973
8267649826
8267639585
8267598403
8267505997
8267497248
8267492654
8267438671
8267408588
8267407021
8267404815
8267394615
8237844483
8267316241
8267381712
8267313102
8267367157
8267307547
8267286694
8264263173
8267148336
8267196975
8267248474
8265387465
8267244116
8267232909
8267160210
8267150704
8267179283
8267123554
8267111722
8267115004
8267107309
8267102036
8267090352
8267084863
8267058031
8267080244
8267056944
8267053327
8267052924
8267046986
8266943866
8266972036
8266945643
8266943965
8266931817
8266915538
8266904525
8266592320
8266831691
8266771095
8266808437
8266761899
8266767548
8266751631
8158187197
8266737301
8266729633
8266708828
8266713762
8266688355
8266656973
8266583865
8266690303
8266687410
8266622519
8266562756
8266575767
8266548849
8266486068
8266519173
8266355094
8266475164
8266373380
8266349008
8266328030
8237525381
8266292353
8266272459
8266244479
8266132470
8266210188
8266126423
8266060311
8266018408
8266067037
8266039733
8266120042
8265986811
8266031649
8265920360
8265984760
8265955139
8265895115
8265967118
8265890461
8265944911
8265869036
8265904020
8265853680
8265829125
8259169079
8265805718
8265766877
8265745289
8265735754
8265726146
8265706622
8265675493
8265644476
8265650633
8265615620
8265610845
8265596663
8265547021
8265579854
8265575925
8265573724
8265571436
8265554626
8265450078
8265548153
8265545858
8265522141
8207458454
8265498384
8265477976
8265463443
8265422305
8265387810
8265416624
8265379963
8265323208
8265317653
8190415159
8265296402
8265262623
8265243282
8265372198
8265163357
8265215881
8265176886
8265162438
8234677219
8265173018
8265158127
8265155698
8265111254
8265124479
8265151478
8265106993
8265091460
8265064541
8265066679
8265067941
8265035235
8265037667
8265024367
8264946934
8262724983
8264855214
8264733221
8264782424
8264776685
8264767868
8264767225
8264777527
8264734731
8264758553
8264761660
8264733123
8264699506
8264686488
8264680994
8264718999
8264657235
8264643025
8264642244
8264640144
8264630237
8264617392
8264628563
8264594849
8264530267
8264506756
8264493047
8264485144
8264470478
8264425801
8264422652
8264392591
8264479909
8264404793
8264384290
8264304785
8264285603
8264276738
8264262986
8264327750
8264259328
8264339552
8264313116
8264240669
8264237185
8264219516
8264099760
8264198474
8264197814
8264171400
8264168248
8264159766
8263959895
8264556573
8264067708
8232459878
8264119156
8264132950
8264117632
8264085137
8263970617
8264066993
8264076955
8264050653
8264048025
8232352341
8264041000
8264032024
8171722376
8264025441
8264022531
8263973585
8263919618
8263957265
8263941469
8263932868
8263926949
8263915335
8263820355
