Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page
Sandales,1.75,Shein,39,https://www.vinted.it/items/6538430107-sandales?referrer=catalog,2,6538430107,Sold,,,9,1
Ballerines à talons,104.65,Repetto,36.5,https://www.vinted.it/items/6538430264-ballerines-a-talons?referrer=catalog,0,6538430264,Sold,,,9,1
Sandalo nero ape pazza,26.95,Apepazza,35.5,https://www.vinted.it/items/6538430123-sandalo-nero-ape-pazza?referrer=catalog,0,6538430123,Sold,,,9,1
Chaussures noir,26.95,No brand,39.5,https://www.vinted.it/items/6538430048-chaussures-noir?referrer=catalog,0,6538430048,Sold,,,9,1
Converse chuck taylor pistache,53.2,Converse,37.5,https://www.vinted.it/items/6538430008-converse-chuck-taylor-pistache?referrer=catalog,0,6538430008,Sold,,,9,1
Sneakers donna,16.45,Nike,36.5,https://www.vinted.it/items/6538429323-sneakers-donna?referrer=catalog,0,6538429323,Sold,,,9,1
Sandali donna con zeppa 38,8.58,Sandali,38,https://www.vinted.it/items/6538429495-sandali-donna-con-zeppa-38?referrer=catalog,0,6538429495,Sold,,,9,1
Topshop loafers,32.2,Topshop,38,https://www.vinted.it/items/6538428762-topshop-loafers?referrer=catalog,0,6538428762,Sold,,,9,1
Slipper Leder beige/creme,26.95,Tamaris,40,https://www.vinted.it/items/6484262359-slipper-leder-beigecreme-neu-tamaris?referrer=catalog,0,6484262359,Sold,,,9,1
Escarpins vernis talon épais,9.1,PrimaDonna,37,https://www.vinted.it/items/6538428322-escarpins-vernis-talon-epais?referrer=catalog,0,6538428322,Sold,,,9,1
Sandales Neuf 39 orange,13.3,Day-Vine,39,https://www.vinted.it/items/6538415213-sandales-neuf-39-orange?referrer=catalog,0,6538415213,Sold,,,9,1
Zapato de tacón alto elegente,21.7,ELEGANTE,40,https://www.vinted.it/items/6538427855-zapato-de-tacon-alto-elegente?referrer=catalog,1,6538427855,Sold,,,9,1
Schöne Samt Leder Sneaker kmb dunkelblau Größe 40,8.05,kmb,40,https://www.vinted.it/items/6538427875-schone-samt-leder-sneaker-kmb-dunkelblau-grosse-40?referrer=catalog,0,6538427875,Sold,,,9,1
TOD’S mocasines,210.7,Tod's,39,https://www.vinted.it/items/6538427789-tods-mocasines-39?referrer=catalog,0,6538427789,Sold,,,9,1
NEU: Badelatschen Schlappen Gr. 40 schwarz Glitzer,5.95,Sonstiges,40,https://www.vinted.it/items/6538427337-neu-badelatschen-schlappen-gr-40-schwarz-glitzer?referrer=catalog,0,6538427337,Sold,,,9,1
Steve Madden Sandalen,26.95,Steve Madden,36.5,https://www.vinted.it/items/6538427199-steve-madden-sandalen?referrer=catalog,0,6538427199,Sold,,,9,1
Softclox Neu,26.95,Softclox,42,https://www.vinted.it/items/6538427164-softclox-neu?referrer=catalog,0,6538427164,Sold,,,9,1
Claquettes,40.6,Zara,41,https://www.vinted.it/items/6538426916-claquettes?referrer=catalog,0,6538426916,Sold,,,9,1
Nike dames Trainers,42.7,Nike,39,https://www.vinted.it/items/6538426906-nike-dames-trainers-maat-39?referrer=catalog,0,6538426906,Sold,,,9,1
Friulane,16.45,no brand,40,https://www.vinted.it/items/6538426656-friulane?referrer=catalog,0,6538426656,Sold,,,9,1
Chaussure à talon,16.45,Vanessa Wu,37,https://www.vinted.it/items/6538425920-chaussure-a-talon?referrer=catalog,0,6538425920,Sold,,,9,1
Basket samba X comme des garçon pour femme,95.2,adidas,38,https://www.vinted.it/items/6538424664-basket-samba-x-comme-des-garcon-pour-femme?referrer=catalog,0,6538424664,Sold,,,9,1
Talon femme,2.8,No brand,36,https://www.vinted.it/items/6538424921-talon-femme?referrer=catalog,0,6538424921,Sold,,,9,1
Mule Tamaris,37.45,Tamaris,37,https://www.vinted.it/items/6538424432-mule-tamaris?referrer=catalog,0,6538424432,Sold,,,9,1
Sandales compensées bleues vernis,26.95,Clarks,37,https://www.vinted.it/items/6538424430-sandales-compensees-bleues-vernis?referrer=catalog,0,6538424430,Sold,,,9,1
Knielaars maat 37,21.7,Salinyang,37,https://www.vinted.it/items/6538424271-knielaars-maat-37?referrer=catalog,0,6538424271,Sold,,,9,1
Sneaker VS PACE 2.0 K oliv | Größe 37,32.2,Nike,37.5,https://www.vinted.it/items/6538424134-sneaker-vs-pace-20-k-oliv-grosse-375?referrer=catalog,0,6538424134,Sold,,,9,1
Bottines justfab taille 40 neuve,13.3,JustFab,40,https://www.vinted.it/items/6538424077-bottines-justfab-taille-40-neuve?referrer=catalog,0,6538424077,Sold,,,9,1
Sandales Dr Martens,79.45,Dr. Martens,36,https://www.vinted.it/items/6538423723-sandales-dr-martens?referrer=catalog,0,6538423723,Sold,,,9,1
Chaussures bi colore,23.8,Boutique indépendante,37,https://www.vinted.it/items/6538423553-chaussures-bi-colore?referrer=catalog,0,6538423553,Sold,,,9,1
Adidas Spezial,66.85,adidas,38,https://www.vinted.it/items/6538423100-adidas-spezial?referrer=catalog,1,6538423100,Sold,,,9,1
Diadora tg 38,37.45,Diadora,38,https://www.vinted.it/items/6538423172-diadora-tg-38?referrer=catalog,0,6538423172,Sold,,,9,1
Bailarinas,8.05,Stradivarius,38,https://www.vinted.it/items/6538422878-bailarinas?referrer=catalog,1,6538422878,Sold,,,9,1
Chaussure,16.45,Gémo,38,https://www.vinted.it/items/6538423065-chaussure?referrer=catalog,1,6538423065,Sold,,,9,1
Sandale femme 38,11.2,No brand,38,https://www.vinted.it/items/6538422478-sandale-femme-38?referrer=catalog,0,6538422478,Sold,,,9,1
Basket Nike,53.2,Nike,37.5,https://www.vinted.it/items/6538422714-basket-nike?referrer=catalog,0,6538422714,Sold,,,9,1
Tamaris Damen strappy Sandalen,21.7,Tamaris,40,https://www.vinted.it/items/6538422681-tamaris-damen-strappy-sandalen?referrer=catalog,0,6538422681,Sold,,,9,1
Sandale cuir,21.7,Cuir Du Monde,38,https://www.vinted.it/items/6538407601-sandale-cuir?referrer=catalog,1,6538407601,Sold,,,9,1
Sandales pier one,16.45,Pier One,42,https://www.vinted.it/items/6538422475-sandales-pier-one?referrer=catalog,0,6538422475,Sold,,,9,1
Chaussures corde talon compense fushia,5.95,Naf Naf,40,https://www.vinted.it/items/6538422492-chaussures-corde-talon-compense-fushia?referrer=catalog,0,6538422492,Sold,,,9,1
Sandales compensées,11.2,Philov,37,https://www.vinted.it/items/6538422209-sandales-compensees?referrer=catalog,0,6538422209,Sold,,,9,1
Vans Old skool,26.95,Vans,36.5,https://www.vinted.it/items/6538422179-vans-old-skool?referrer=catalog,0,6538422179,Sold,,,9,1
Sandales hauts talons camel,9.1,Nine West,37,https://www.vinted.it/items/6538421844-sandales-hauts-talons-camel?referrer=catalog,0,6538421844,Sold,,,9,1
Derby noir cuir neuve pointure 36,13.3,Tipo Alto,36,https://www.vinted.it/items/6538421828-derby-noir-cuir-neuve-pointure-36?referrer=catalog,0,6538421828,Sold,,,9,1
💥 Sapatos de senhora rasos. #NS_Calcado,5.92,Fashion,43,https://www.vinted.it/items/6538421793-sapatos-de-senhora-rasos-nscalcado?referrer=catalog,0,6538421793,Sold,,,9,1
Tropeziennes,39.55,Les Tropeziennes,37,https://www.vinted.it/items/6538421744-tropeziennes?referrer=catalog,0,6538421744,Sold,,,9,1
Rhinestone kitten heels,32.2,Steve Madden,39,https://www.vinted.it/items/6538421480-rhinestone-kitten-heels?referrer=catalog,0,6538421480,Sold,,,9,1
Witte slippers leer 37,21.62,DW\\RS,37,https://www.vinted.it/items/6538420974-witte-slippers-leer-37?referrer=catalog,0,6538420974,Sold,,,9,1
Laarsjes,9.1,No brand,41,https://www.vinted.it/items/6538420693-laarsjes?referrer=catalog,0,6538420693,Sold,,,9,1
Bambas ME&nina 38,10.15,Me&nina,38,https://www.vinted.it/items/6538420178-bambas-menina-38?referrer=catalog,0,6538420178,Sold,,,9,1
Sandale beige,16.45,Lady Glory,39,https://www.vinted.it/items/6538420200-sandale-beige?referrer=catalog,0,6538420200,Sold,,,9,1
Mules / Sabots Boston marron,26.95,Boutique Parisienne,36,https://www.vinted.it/items/6538409557-mules-sabots-boston-marron?referrer=catalog,0,6538409557,Sold,,,9,1
women's over the knee leather boots size 40 heel length 12 cm le silla,420.7,Le Silla,40,https://www.vinted.it/items/6538419466-womens-over-the-knee-leather-boots-size-40-heel-length-12-cm-le-silla?referrer=catalog,0,6538419466,Sold,,,9,1
Sandales mégis,21.7,ATELIERS Mégis,40,https://www.vinted.it/items/6538419270-sandales-megis?referrer=catalog,0,6538419270,Sold,,,9,1
Sandali estivi,23.8,Calliope,37,https://www.vinted.it/items/6538419273-sandali-estivi?referrer=catalog,0,6538419273,Sold,,,9,1
"Asics GEL -NYC ""urbancore""",70.0,Asics,39,https://www.vinted.it/items/6538418902-asics-gel-nyc-urbancore?referrer=catalog,0,6538418902,Sold,,,9,1
Chaussures compensées Asos,7.0,ASOS,41,https://www.vinted.it/items/6538418971-chaussures-compensees-asos?referrer=catalog,0,6538418971,Sold,,,9,1
ASICS Gel-NYC Kicki Yang Zhang rose,95.2,Asics,38,https://www.vinted.it/items/6538404711-asics-gel-nyc-kicki-yang-zhang-rose?referrer=catalog,0,6538404711,Sold,,,9,1
Rieker Leder Pantoletten Gr.38,28.0,Rieker,38,https://www.vinted.it/items/6538417621-rieker-leder-pantoletten-gr38?referrer=catalog,0,6538417621,Sold,,,9,1
Sandalias joya,3.33,Marypaz,36,https://www.vinted.it/items/6538417253-sandalias-joya?referrer=catalog,0,6538417253,Sold,,,9,1
Claquette taille 38,5.95,No brand,38,https://www.vinted.it/items/6538393975-claquette-taille-38?referrer=catalog,0,6538393975,Sold,,,9,1
Sandali a zeppa,26.95,UGG,36,https://www.vinted.it/items/6537286171-sandali-a-zeppa?referrer=catalog,0,6537286171,Sold,,,9,1
Just the right shoe  JTRS  Solaris,16.45,just the right shoe,Altro,https://www.vinted.it/items/6538417474-just-the-right-shoe-jtrs-solaris?referrer=catalog,0,6538417474,Sold,,,9,1
Claquette taille 38,5.95,No brand,38,https://www.vinted.it/items/6538400725-claquette-taille-38?referrer=catalog,0,6538400725,Sold,,,9,1
Basket Nike alir fiorce One 1,34.3,Nike,39,https://www.vinted.it/items/6538417323-basket-nike-alir-fiorce-one-1?referrer=catalog,1,6538417323,Sold,,,9,1
Nike Air Max DN 44,83.65,Nike,44.5,https://www.vinted.it/items/6538416963-nike-air-max-dn-445-neu-sneaker?referrer=catalog,0,6538416963,Sold,,,9,1
Zapatillas Nike de tela,47.95,Nike,36.5,https://www.vinted.it/items/6538416946-zapatillas-nike-de-tela?referrer=catalog,0,6538416946,Sold,,,9,1
Skechers graceful gel connected,37.45,Skechers,38,https://www.vinted.it/items/6538416780-skechers-graceful-gel-connected?referrer=catalog,0,6538416780,Sold,,,9,1
sandalias mujer,16.45,No brand,38,https://www.vinted.it/items/6538416156-sandalias-mujer?referrer=catalog,2,6538416156,Sold,,,9,1
Crocs número 36 lila ale hop,10.15,Ale-Hop,36,https://www.vinted.it/items/6538416271-crocs-numero-36-lila-ale-hop?referrer=catalog,0,6538416271,Sold,,,9,1
Fitflop 40 donna,53.2,FitFlop,40,https://www.vinted.it/items/6538416150-fitflop-40-donna?referrer=catalog,0,6538416150,Sold,,,9,1
Converse chuck taylor noire,53.2,Converse,37.5,https://www.vinted.it/items/6538415932-converse-chuck-taylor-noire?referrer=catalog,0,6538415932,Sold,,,9,1
Basket Nike,53.2,Nike,37.5,https://www.vinted.it/items/6538415497-basket-nike?referrer=catalog,0,6538415497,Sold,,,9,1
scarpe donna,9.1,No brand,35,https://www.vinted.it/items/6543182148-scarpe-donna?referrer=catalog,0,6543182148,Sold,,,1,9
Softclox,58.45,Softclox,43,https://www.vinted.it/items/6543181965-softclox?referrer=catalog,0,6543181965,Sold,,,1,9
Nike air max 1 aster pink,84.7,Nike,44.5,https://www.vinted.it/items/6543181870-nike-air-max-1-aster-pink?referrer=catalog,0,6543181870,Sold,,,1,9
Birkenstock Schuhe aus Nubukleder,63.7,Birkenstock,37,https://www.vinted.it/items/6543181902-birkenstock-schuhe-aus-nubukleder?referrer=catalog,2,6543181902,Sold,,,1,9
Chaussure de femme bocage.,21.7,Bocage,40,https://www.vinted.it/items/6543181630-chaussure-de-femme-bocage?referrer=catalog,0,6543181630,Sold,,,1,9
NIEUW roze met zwart indoor sportschoenen maat 38 twv € 65,26.95,No brand,38,https://www.vinted.it/items/6543181343-nieuw-roze-met-zwart-indoor-sportschoenen-maat-38-twv-eu-65?referrer=catalog,0,6543181343,Sold,,,1,9
Ballerines femme Vulladi 38,10.68,Vulladi,38,https://www.vinted.it/items/6543181377-ballerines-femme-vulladi-38?referrer=catalog,0,6543181377,Sold,,,1,9
Botte beige,11.2,No brand,38,https://www.vinted.it/items/6543180989-botte-beige?referrer=catalog,0,6543180989,Sold,,,1,9
Adidas Gazelle Bold Collegiate Red / Lucid Pink,189.7,adidas,38,https://www.vinted.it/items/6543180831-adidas-gazelle-bold-collegiate-red-lucid-pink?referrer=catalog,0,6543180831,Sold,,,1,9
Zapatos laboral mujer,42.7,Skechers,41,https://www.vinted.it/items/6543180752-zapatos-laboral-mujer?referrer=catalog,0,6543180752,Sold,,,1,9
Sandales légères neuves,5.95,No brand,40,https://www.vinted.it/items/6543179651-sandales-legeres-neuves?referrer=catalog,0,6543179651,Sold,,,1,9
Massimo Dutti Mokassins Loafer Größe 38 neu Wildleder,35.35,Massimo Dutti,38,https://www.vinted.it/items/6543180504-massimo-dutti-mokassins-loafer-grosse-38-neu-wildleder?referrer=catalog,0,6543180504,Sold,,,1,9
Zapatillas con cordones,53.2,New Balance,37.5,https://www.vinted.it/items/6543180288-zapatillas-con-cordones?referrer=catalog,2,6543180288,Sold,,,1,9
Air Jordan 1 Mid,53.2,Nike,38.5,https://www.vinted.it/items/6543180243-air-jordan-1-mid?referrer=catalog,0,6543180243,Sold,,,1,9
Sandales,40.6,Les Tropeziennes,37,https://www.vinted.it/items/6543179179-sandales?referrer=catalog,0,6543179179,Sold,,,1,9
Sandalo con tacco pitonato,5.95,No brand,36,https://www.vinted.it/items/6543179048-sandalo-con-tacco-pitonato?referrer=catalog,1,6543179048,Sold,,,1,9
Belle tong neuve,9.1,No brand,40,https://www.vinted.it/items/6543178730-belle-tong-neuve?referrer=catalog,0,6543178730,Sold,,,1,9
Birkenstock boston mocha,89.95,Birkenstock,37,https://www.vinted.it/items/6543178682-birkenstock-boston-mocha?referrer=catalog,3,6543178682,Sold,,,1,9
Sandales noires,5.95,Merry Scott,39,https://www.vinted.it/items/6543178437-sandales-noires?referrer=catalog,4,6543178437,Sold,,,1,9
Anna field enkelkaarjes EU40,21.7,Anna Field,40,https://www.vinted.it/items/6543178250-anna-field-enkelkaarjes-eu40?referrer=catalog,0,6543178250,Sold,,,1,9
Sandales à talon,13.3,Gémo,41,https://www.vinted.it/items/6543178211-sandales-a-talon?referrer=catalog,0,6543178211,Sold,,,1,9
Schicke silberne Menbur Sandale Gr.39,16.45,Menbur,39,https://www.vinted.it/items/6543178263-schicke-silberne-menbur-sandale-gr39?referrer=catalog,0,6543178263,Sold,,,1,9
Nieuwe instappers van bullboxer (ongedragen,42.7,Bullboxer,39,https://www.vinted.it/items/6543136693-nieuwe-instappers-van-bullboxer-ongedragen-maat-39?referrer=catalog,0,6543136693,Sold,,,1,9
Chaussures sandales Geox respira 38,15.4,Geox,38,https://www.vinted.it/items/6543177982-chaussures-sandales-geox-respira-38?referrer=catalog,0,6543177982,Sold,,,1,9
Stivaletti boho chic in suede,110.95,H&M,38,https://www.vinted.it/items/6543177940-stivaletti-boho-chic-in-suede?referrer=catalog,1,6543177940,Sold,,,1,9
Tacchi alla schiava,37.45,PrimaDonna,40,https://www.vinted.it/items/6543177986-tacchi-alla-schiava?referrer=catalog,0,6543177986,Sold,,,1,9
Sandales primadonna,16.45,PrimaDonna,38,https://www.vinted.it/items/6543177338-sandales-primadonna?referrer=catalog,0,6543177338,Sold,,,1,9
Zapatillas puma mujer,16.45,Puma,38,https://www.vinted.it/items/6543177071-zapatillas-puma-mujer?referrer=catalog,2,6543177071,Sold,,,1,9
Basket Nike air max dawn,61.6,Nike,39,https://www.vinted.it/items/6543176563-basket-nike-air-max-dawn?referrer=catalog,1,6543176563,Sold,,,1,9
sandales à talon femme,5.95,Chaussea,39,https://www.vinted.it/items/6543175681-sandales-a-talon-femme?referrer=catalog,0,6543175681,Sold,,,1,9
Claquettes,9.09,Shein,38,https://www.vinted.it/items/6543176605-claquettes?referrer=catalog,0,6543176605,Sold,,,1,9
Adidas Samba OG Prelived Red Leopard 39,70.0,adidas,39,https://www.vinted.it/items/6543176338-adidas-samba-og-prelived-red-leopard-39?referrer=catalog,2,6543176338,Sold,,,1,9
Tommy Hilfiger,11.2,Tommy Hilfiger,38,https://www.vinted.it/items/6543174708-tommy-hilfiger?referrer=catalog,1,6543174708,Sold,,,1,9
Jolies chaussures à talons,15.4,DI FONTANA,37,https://www.vinted.it/items/6543174878-jolies-chaussures-a-talons?referrer=catalog,0,6543174878,Sold,,,1,9
Bailarinas animal Print,5.43,Shein,41,https://www.vinted.it/items/6543176060-bailarinas-animal-print?referrer=catalog,0,6543176060,Sold,,,1,9
Nike X Travis,97.3,Nike Air,43,https://www.vinted.it/items/6543175987-nike-x-travis?referrer=catalog,1,6543175987,Sold,,,1,9
Bottine,105.7,Steve Madden,40,https://www.vinted.it/items/6543175600-bottine?referrer=catalog,0,6543175600,Sold,,,1,9
Sandálias preta da Ipanema,11.2,Ipanema,37,https://www.vinted.it/items/6543175558-sandalias-preta-da-ipanema?referrer=catalog,1,6543175558,Sold,,,1,9
Sandales,6.79,In Extenso,36,https://www.vinted.it/items/6543175440-sandales?referrer=catalog,0,6543175440,Sold,,,1,9
Stivali hogan n 35,63.7,Hogan,35,https://www.vinted.it/items/6543175176-stivali-hogan-n-35?referrer=catalog,0,6543175176,Sold,,,1,9
New REISS Burgundy Satin Strappy Heels Size 37,37.45,Reiss,37,https://www.vinted.it/items/6543175144-new-reiss-burgundy-satin-strappy-heels-size-37-heel-height-10cm?referrer=catalog,0,6543175144,Sold,,,1,9
Sandales à talons noires,8.05,Pull & Bear,35,https://www.vinted.it/items/6543175005-sandales-a-talons-noires?referrer=catalog,0,6543175005,Sold,,,1,9
sandales à talons femme,5.95,Topway,39,https://www.vinted.it/items/6543174052-sandales-a-talons-femme?referrer=catalog,0,6543174052,Sold,,,1,9
Claquette été,4.9,Petite,40,https://www.vinted.it/items/6543174902-claquette-ete?referrer=catalog,3,6543174902,Sold,,,1,9
Guess come Nuovo,42.7,GUESS,39,https://www.vinted.it/items/6543174519-guess-come-nuovo?referrer=catalog,0,6543174519,Sold,,,1,9
Adidas gazelle,35.35,Gazelle,39,https://www.vinted.it/items/6543173856-adidas-gazelle?referrer=catalog,2,6543173856,Sold,,,1,9
Scarpe uomo Guess,47.95,GUESS,43,https://www.vinted.it/items/6543173505-scarpe-uomo-guess?referrer=catalog,0,6543173505,Sold,,,1,9
NB fresh foam x more v5,126.7,New Balance,41,https://www.vinted.it/items/6543173313-nb-fresh-foam-x-more-v5?referrer=catalog,1,6543173313,Sold,,,1,9
Zapatillas deportivas versátiles,40.6,adidas,36,https://www.vinted.it/items/6543173035-zapatillas-deportivas-versatiles?referrer=catalog,0,6543173035,Sold,,,1,9
Saldali con tacco alto,15.3,GOGO,39,https://www.vinted.it/items/6542805161-saldali-con-tacco-alto?referrer=catalog,0,6542805161,Sold,,,1,9
Asics Basket GEL-NYC urbancore,84.69,Asics,43.5,https://www.vinted.it/items/6543172434-asics-basket-gel-nyc-urbancore?referrer=catalog,0,6543172434,Sold,,,1,9
Botas de suela de Alhama,74.2,alhama,36,https://www.vinted.it/items/6543172504-botas-de-suela-de-alhama?referrer=catalog,0,6543172504,Sold,,,1,9
Décolleté con tacco a spillo in vernice bordo n 40 Xtis vera pelle Made in Italy,68.95,ixis,40,https://www.vinted.it/items/6543171963-decollete-con-tacco-a-spillo-in-vernice-bordo-n-40-xtis-vera-pelle-made-in-italy?referrer=catalog,0,6543171963,Sold,,,1,9
Sneakers New Balance 530,62.04,New Balance,38,https://www.vinted.it/items/6543172049-sneakers-new-balance-530?referrer=catalog,1,6543172049,Sold,,,1,9
Sneakers crème,4.38,TEX,39,https://www.vinted.it/items/6543171831-sneakers-creme?referrer=catalog,0,6543171831,Sold,,,1,9
Espadrilles compensées femme taille 39 Vanessa Wu,32.2,Vanessa Wu,39,https://www.vinted.it/items/6543171348-espadrilles-compensees-femme-taille-39-vanessa-wu?referrer=catalog,4,6543171348,Sold,,,1,9
Nike Air Max 97,42.7,Nike,38,https://www.vinted.it/items/6543171321-nike-air-max-97?referrer=catalog,0,6543171321,Sold,,,1,9
Scarpe con tacco,126.7,Calvin Klein,39,https://www.vinted.it/items/6543170902-scarpe-con-tacco?referrer=catalog,0,6543170902,Sold,,,1,9
Lot de claquettes,11.2,Zara,37,https://www.vinted.it/items/6543170965-lot-de-claquettes?referrer=catalog,0,6543170965,Sold,,,1,9
Bottes,21.7,Merry Scott,40,https://www.vinted.it/items/6543170682-bottes?referrer=catalog,0,6543170682,Sold,,,1,9
Sandálias com laço,11.2,shuangx,36,https://www.vinted.it/items/6543170201-sandalias-com-laco?referrer=catalog,6,6543170201,Sold,,,1,9
NEW leopard print sandals,9.1,No brand,39,https://www.vinted.it/items/6543169629-new-leopard-print-sandals?referrer=catalog,5,6543169629,Sold,,,1,9
Birkenstock Boston taupe,84.7,Birkenstock,37,https://www.vinted.it/items/6543169498-birkenstock-boston-taupe?referrer=catalog,5,6543169498,Sold,,,1,9
Sapatos Piccadilly,21.7,Piccadilly,36,https://www.vinted.it/items/6543169565-sapatos-piccadilly?referrer=catalog,0,6543169565,Sold,,,1,9
Stiefeletten ( Echtleder),21.7,Sisley,41,https://www.vinted.it/items/6543169455-stiefeletten-echtleder?referrer=catalog,0,6543169455,Sold,,,1,9
Baskets adidas samba taille 39 blanche et dorée,61.59,adidas,39,https://www.vinted.it/items/6543169025-baskets-adidas-samba-taille-39-blanche-et-doree?referrer=catalog,6,6543169025,Sold,,,1,9
Vans Limited Edition sneakers Colorblock - EU 39,58.45,Vans,39,https://www.vinted.it/items/6543168767-vans-limited-edition-sneakers-colorblock-eu-39?referrer=catalog,1,6543168767,Sold,,,1,9
Scarpe,32.2,Nike,35,https://www.vinted.it/items/6543168925-scarpe?referrer=catalog,0,6543168925,Sold,,,1,9
Scarpe aperte con tacco alto,16.35,Exma,39,https://www.vinted.it/items/6539010873-scarpe-aperte-con-tacco-alto?referrer=catalog,0,6539010873,Sold,,,1,9
chaussures,53.2,Confort,38,https://www.vinted.it/items/6543168857-chaussures-sandales?referrer=catalog,0,6543168857,Sold,,,1,9
Scarpe ginnastica nuove,15.4,No brand,39,https://www.vinted.it/items/6543168708-scarpe-ginnastica-nuove?referrer=catalog,0,6543168708,Sold,,,1,9
Havaianas,21.7,Havaianas,41,https://www.vinted.it/items/6543168684-havaianas?referrer=catalog,1,6543168684,Sold,,,1,9
Sneakers New Balance 530,62.04,New Balance,40.5,https://www.vinted.it/items/6543168628-sneakers-new-balance-530?referrer=catalog,0,6543168628,Sold,,,1,9
Sandales à talon dorées boohoo,11.2,Boohoo,40,https://www.vinted.it/items/6543168412-sandales-a-talon-dorees-boohoo?referrer=catalog,0,6543168412,Sold,,,1,9
Sabot Birkenstock Boston BS taupe tg39 con box originale,121.45,Birkenstock,39,https://www.vinted.it/items/6543168261-sabot-birkenstock-boston-bs-taupe-tg39-con-box-originale?referrer=catalog,0,6543168261,Sold,,,1,9
Jordan air 1 low,95.2,Jordan,36.5,https://www.vinted.it/items/6543167923-jordan-air-1-low?referrer=catalog,0,6543167923,Sold,,,1,9
Zapatos sport burdeos nuevos,21.7,Leather,37,https://www.vinted.it/items/6543167986-zapatos-sport-burdeos-nuevos?referrer=catalog,0,6543167986,Sold,,,1,9
Sabots suédois,47.95,Lotta from STOCKHOLM,40,https://www.vinted.it/items/6543167673-sabots-suedois?referrer=catalog,0,6543167673,Sold,,,1,9
Stivaletti texani in pelle scamosciati,13.3,No brand,36,https://www.vinted.it/items/6543167598-stivaletti-texani-in-pelle-scamosciati?referrer=catalog,1,6543167598,Sold,,,1,9
Sandalias tendría piel 38,11.2,Trend,38,https://www.vinted.it/items/6543167447-sandalias-tendria-piel-38?referrer=catalog,0,6543167447,Sold,,,1,9
Zapatos De Seguridad Mujer,16.45,Acero,39,https://www.vinted.it/items/6543167005-zapatos-de-seguridad-mujer?referrer=catalog,0,6543167005,Sold,,,1,9
Sandales,6.79,In Extenso,36,https://www.vinted.it/items/6543166760-sandales?referrer=catalog,0,6543166760,Sold,,,1,9
Sandali pelle Oxs 37,26.95,oXs,37,https://www.vinted.it/items/6543166333-sandali-pelle-oxs-37?referrer=catalog,0,6543166333,Sold,,,1,9
Stivali replay n 35,53.2,Replay,35,https://www.vinted.it/items/6543166301-stivali-replay-n-35?referrer=catalog,0,6543166301,Sold,,,1,9
United Nude Sneaker,79.45,United Nude,39.5,https://www.vinted.it/items/6543166159-united-nude-sneaker?referrer=catalog,0,6543166159,Sold,,,1,9
Escarpins noirs à bout pointu,32.2,Pimkie,39,https://www.vinted.it/items/6543165532-escarpins-noirs-a-bout-pointu?referrer=catalog,1,6543165532,Sold,,,1,9
Sneakers New Balance 530,62.04,New Balance,39.5,https://www.vinted.it/items/6543165229-sneakers-new-balance-530?referrer=catalog,0,6543165229,Sold,,,1,9
Jacquemus - Mules carré rond,368.2,Jacquemus,37,https://www.vinted.it/items/6543165046-jacquemus-mules-carre-rond?referrer=catalog,0,6543165046,Sold,,,1,9
Basket Nike,40.6,Nike,39,https://www.vinted.it/items/6543164763-basket-nike?referrer=catalog,0,6543164763,Sold,,,1,9
Pummys,37.45,pummys,36,https://www.vinted.it/items/6543164630-pummys?referrer=catalog,0,6543164630,Sold,,,1,9
Sandali eleganti,37.45,Simone Parisi,39,https://www.vinted.it/items/6543164506-sandali-eleganti?referrer=catalog,1,6543164506,Sold,,,1,9
Neue Tom Tailor Zehentrenner – Sommer Must-have!,9.1,Tom Tailor,43,https://www.vinted.it/items/6543164367-neue-tom-tailor-zehentrenner-sommer-must-have?referrer=catalog,0,6543164367,Sold,,,1,9
Plateau-Sandale,37.45,Pink,40,https://www.vinted.it/items/6543163843-plateau-sandale-pink-gr-40?referrer=catalog,0,6543163843,Sold,,,1,9
Babies burgundy,30.1,No brand,39,https://www.vinted.it/items/6543163709-babies-burgundy?referrer=catalog,0,6543163709,Sold,,,1,9
Zapatillas new balance 530,53.2,New Balance,37,https://www.vinted.it/items/6543163216-zapatillas-new-balance-530?referrer=catalog,1,6543163216,Sold,,,1,9
Talon pointu Noir Brillant,37.45,No brand,39,https://www.vinted.it/items/6543162773-talon-pointu-noir-brillant?referrer=catalog,0,6543162773,Sold,,,1,9
Sandales talons compensés noir taille 39,14.35,pas de marque,39,https://www.vinted.it/items/6543198716-sandales-talons-compenses-noir-taille-39?referrer=catalog,0,6543198716,Sold,,,1,8
Flip flop slippers,47.95,FLIP,38,https://www.vinted.it/items/6543198746-flip-flop-slippers?referrer=catalog,0,6543198746,Sold,,,1,8
Converse - Chuck Taylor All Star Modern Lift,63.7,Converse,39,https://www.vinted.it/items/6543198609-converse-chuck-taylor-all-star-modern-lift?referrer=catalog,0,6543198609,Sold,,,1,8
Nike blazer,63.7,Nike,36.5,https://www.vinted.it/items/6543198179-nike-blazer?referrer=catalog,0,6543198179,Sold,,,1,8
Sandales talons compensées,12.25,Chaussea,39,https://www.vinted.it/items/6543197504-sandales-talons-compensees?referrer=catalog,0,6543197504,Sold,,,1,8
